      1  2  3     4      5  6     7       8  
   1716 10 15 6.064973 10 15 6.149282 12000
   1717 10 15 6.074974 10 15 6.159176 12000
   1718 10 15 6.084972 10 15 6.169062 12000
   1719 10 15 6.094972 10 15 6.178950 12000
   1720 10 15 6.104981 10 15 6.188845 12000
   1721 10 15 6.114971 10 15 6.198739 12000
   1722 10 15 6.124972 10 15 6.208637 12000
   1723 10 15 6.134972 10 15 6.218531 12000
   1724 10 15 6.144974 10 15 6.228424 12000
   1725 10 15 6.154973 10 15 6.239112 12000
   1726 10 15 6.164972 10 15 6.248205 12000
   1727 10 15 6.174972 10 15 6.258098 12000
   1728 10 15 6.184974 10 15 6.267992 12000
   1729 10 15 6.194971 10 15 6.277887 12000
   1730 10 15 6.204956 10 15 6.287779 12000
   1731 10 15 6.214972 10 15 6.297679 12000
   1732 10 15 6.224935 10 15 6.307567 12000
   1733 10 15 6.234975 10 15 6.317461 12000
   1734 10 15 6.244971 10 15 6.327630 12000
   1735 10 15 6.254972 10 15 6.337277 12000
   1736 10 15 6.264973 10 15 6.347135 12000
   1737 10 15 6.274974 10 15 6.357041 12000
   1738 10 15 6.284974 10 15 6.366928 12000
   1739 10 15 6.294932 10 15 6.376827 12000
   1740 10 15 6.304973 10 15 6.386720 12000
   1741 10 15 6.314972 10 15 6.396652 12000
   1742 10 15 6.324972 10 15 6.406537 12000
   1743 10 15 6.334979 10 15 6.416402 12000
   1744 10 15 6.344972 10 15 6.426296 12000
   1745 10 15 6.354968 10 15 6.436223 12000
   1746 10 15 6.364971 10 15 6.446087 12000
   1747 10 15 6.374924 10 15 6.455982 12000
   1748 10 15 6.384973 10 15 6.465878 12000
   1749 10 15 6.394972 10 15 6.475799 12000
   1750 10 15 6.404982 10 15 6.485655 12000
   1751 10 15 6.414971 10 15 6.501490 12000
   1752 10 15 6.424952 10 15 6.511377 12000
   1753 10 15 6.434949 10 15 6.521277 12000
   1754 10 15 6.444975 10 15 6.531195 12000
   1755 10 15 6.454936 10 15 6.541167 12000
   1756 10 15 6.464978 10 15 6.550959 12000
   1757 10 15 6.474973 10 15 6.560868 12000
   1758 10 15 6.484969 10 15 6.570744 12000
   1759 10 15 6.494972 10 15 6.580643 12000
   1760 10 15 6.504972 10 15 6.590531 12000
   1761 10 15 6.514973 10 15 6.600443 12000
   1762 10 15 6.524974 10 15 6.610318 12000
   1763 10 15 6.534956 10 15 6.620218 12000
   1764 10 15 6.544972 10 15 6.630161 12000
   1765 10 15 6.554930 10 15 6.640062 12000
   1766 10 15 6.564973 10 15 6.650083 12000
   1767 10 15 6.574973 10 15 6.659879 12000
   1768 10 15 6.584973 10 15 6.669735 12000
   1769 10 15 6.594973 10 15 6.679631 12000
   1770 10 15 6.604972 10 15 6.689530 12000
   1771 10 15 6.614971 10 15 6.699417 12000
   1772 10 15 6.624979 10 15 6.709309 12000
   1773 10 15 6.634972 10 15 6.719231 12000
   1774 10 15 6.644973 10 15 6.729102 12000
   1775 10 15 6.654944 10 15 6.739005 12000
   1776 10 15 6.664972 10 15 6.748883 12000
   1777 10 15 6.674923 10 15 6.758778 12000
   1778 10 15 6.684974 10 15 6.768709 12000
   1779 10 15 6.694973 10 15 6.778577 12000
   1780 10 15 6.704974 10 15 6.788465 12000
   1781 10 15 6.714972 10 15 6.798363 12000
   1782 10 15 6.724973 10 15 6.808247 12000
   1783 10 15 6.734973 10 15 6.818150 12000
   1784 10 15 6.744974 10 15 6.828052 12000
   1785 10 15 6.754973 10 15 6.837939 12000
   1786 10 15 6.764980 10 15 6.847825 12000
   1787 10 15 6.774973 10 15 6.857725 12000
   1788 10 15 6.784984 10 15 6.867630 12000
   1789 10 15 6.794971 10 15 6.877506 12000
   1790 10 15 6.804960 10 15 6.887399 12000
   1791 10 15 6.814972 10 15 6.897303 12000
   1792 10 15 6.824974 10 15 6.907189 12000
   1793 10 15 6.834973 10 15 6.917090 12000
   1794 10 15 6.844972 10 15 6.926982 12000
   1795 10 15 6.854973 10 15 6.936874 12000
   1796 10 15 6.864973 10 15 6.946766 12000
   1797 10 15 6.874978 10 15 6.956658 12000
   1798 10 15 6.884941 10 15 6.966553 12000
   1799 10 15 6.894971 10 15 6.976451 12000
   1800 10 15 6.904918 10 15 6.986329 12000
   1801 10 15 6.914974 10 15 7.002163 12000
   1802 10 15 6.924973 10 15 7.012061 12000
   1803 10 15 6.934955 10 15 7.021973 12000
   1804 10 15 6.944973 10 15 7.031842 12000
   1805 10 15 6.954974 10 15 7.041737 12000
   1806 10 15 6.964972 10 15 7.051643 12000
   1807 10 15 6.974974 10 15 7.061531 12000
   1808 10 15 6.984975 10 15 7.071417 12000
   1809 10 15 6.994972 10 15 7.081311 12000
   1810 10 15 7.004934 10 15 7.091211 12000
   1811 10 15 7.015011 10 15 7.101098 12000
   1812 10 15 7.024981 10 15 7.110996 12000
   1813 10 15 7.034975 10 15 7.120887 12000
   1814 10 15 7.044973 10 15 7.130798 12000
   1815 10 15 7.054973 10 15 7.140676 12000
   1816 10 15 7.064974 10 15 7.150612 12000
   1817 10 15 7.074974 10 15 7.160467 12000
   1818 10 15 7.084972 10 15 7.170359 12000
   1819 10 15 7.095010 10 15 7.180260 12000
   1820 10 15 7.104973 10 15 7.190157 12000
   1821 10 15 7.114971 10 15 7.200047 12000
   1822 10 15 7.124972 10 15 7.209937 12000
   1823 10 15 7.134949 10 15 7.219843 12000
   1824 10 15 7.144974 10 15 7.229738 12000
   1825 10 15 7.154973 10 15 7.239616 12000
   1826 10 15 7.164972 10 15 7.249507 12000
   1827 10 15 7.174978 10 15 7.259405 12000
   1828 10 15 7.184972 10 15 7.269307 12000
   1829 10 15 7.194958 10 15 7.279196 12000
   1830 10 15 7.204974 10 15 7.289093 12000
   1831 10 15 7.214953 10 15 7.298979 12000
   1832 10 15 7.225007 10 15 7.308887 12000
   1833 10 15 7.234973 10 15 7.318768 12000
   1834 10 15 7.244983 10 15 7.328745 12000
   1835 10 15 7.254973 10 15 7.338574 12000
   1836 10 15 7.264973 10 15 7.348452 12000
   1837 10 15 7.274988 10 15 7.358340 12000
   1838 10 15 7.284972 10 15 7.368235 12000
   1839 10 15 7.294972 10 15 7.378149 12000
   1840 10 15 7.304974 10 15 7.388026 12000
   1841 10 15 7.314975 10 15 7.397927 12000
   1842 10 15 7.324981 10 15 7.407827 12000
   1843 10 15 7.334971 10 15 7.417705 12000
   1844 10 15 7.344981 10 15 7.427600 12000
   1845 10 15 7.354973 10 15 7.437490 12000
   1846 10 15 7.364957 10 15 7.447390 12000
   1847 10 15 7.374972 10 15 7.457289 12000
   1848 10 15 7.384972 10 15 7.467172 12000
   1849 10 15 7.394980 10 15 7.477069 12000
   1850 10 15 7.404974 10 15 7.486951 12000
   1851 10 15 7.414995 10 15 7.502797 12000
   1852 10 15 7.424976 10 15 7.512680 12000
   1853 10 15 7.434972 10 15 7.522572 12000
   1854 10 15 7.444930 10 15 7.532485 12000
   1855 10 15 7.454974 10 15 7.542361 12000
   1856 10 15 7.464970 10 15 7.552254 12000
   1857 10 15 7.474988 10 15 7.562152 12000
   1858 10 15 7.484932 10 15 7.572041 12000
   1859 10 15 7.494974 10 15 7.581934 12000
   1860 10 15 7.504972 10 15 7.591834 12000
   1861 10 15 7.514974 10 15 7.601720 12000
   1862 10 15 7.524973 10 15 7.611620 12000
   1863 10 15 7.534975 10 15 7.621518 12000
   1864 10 15 7.544929 10 15 7.631406 12000
   1865 10 15 7.554973 10 15 7.641300 12000
   1866 10 15 7.564972 10 15 7.651192 12000
   1867 10 15 7.574981 10 15 7.661086 12000
   1868 10 15 7.584972 10 15 7.670981 12000
   1869 10 15 7.594974 10 15 7.680876 12000
   1870 10 15 7.604973 10 15 7.690768 12000
   1871 10 15 7.614974 10 15 7.700672 12000
   1872 10 15 7.624972 10 15 7.710569 12000
   1873 10 15 7.634973 10 15 7.720459 12000
   1874 10 15 7.644974 10 15 7.730349 12000
   1875 10 15 7.654975 10 15 7.740247 12000
   1876 10 15 7.664975 10 15 7.750148 12000
   1877 10 15 7.674953 10 15 7.760027 12000
   1878 10 15 7.684973 10 15 7.769919 12000
   1879 10 15 7.694967 10 15 7.779818 12000
   1880 10 15 7.704978 10 15 7.789730 12000
   1881 10 15 7.715003 10 15 7.799621 12000
   1882 10 15 7.724977 10 15 7.809501 12000
   1883 10 15 7.734975 10 15 7.819392 12000
   1884 10 15 7.744974 10 15 7.829290 12000
   1885 10 15 7.754973 10 15 7.839178 12000
   1886 10 15 7.764974 10 15 7.849078 12000
   1887 10 15 7.774921 10 15 7.858982 12000
   1888 10 15 7.785000 10 15 7.868864 12000
   1889 10 15 7.794975 10 15 7.878756 12000
   1890 10 15 7.804983 10 15 7.888652 12000
   1891 10 15 7.814974 10 15 7.898571 12000
   1892 10 15 7.824973 10 15 7.908446 12000
   1893 10 15 7.834972 10 15 7.918338 12000
   1894 10 15 7.844972 10 15 7.928225 12000
   1895 10 15 7.854973 10 15 7.938120 12000
   1896 10 15 7.864977 10 15 7.948025 12000
   1897 10 15 7.874973 10 15 7.957919 12000
   1898 10 15 7.884999 10 15 7.967825 12000
   1899 10 15 7.894973 10 15 7.977693 12000
   1900 10 15 7.904950 10 15 7.987582 12000
   1901 10 15 7.914972 10 15 8.003412 12000
   1902 10 15 7.924927 10 15 8.013298 12000
   1903 10 15 7.934973 10 15 8.023210 12000
   1904 10 15 7.944971 10 15 8.033092 12000
   1905 10 15 7.954974 10 15 8.042996 12000
   1906 10 15 7.964972 10 15 8.052880 12000
   1907 10 15 7.974973 10 15 8.062770 12000
   1908 10 15 7.984973 10 15 8.072663 12000
   1909 10 15 7.994975 10 15 8.082556 12000
   1910 10 15 8.004953 10 15 8.092451 12000
   1911 10 15 8.014972 10 15 8.102354 12000
   1912 10 15 8.024929 10 15 8.112246 12000
   1913 10 15 8.034971 10 15 8.122134 12000
   1914 10 15 8.044973 10 15 8.132035 12000
   1915 10 15 8.054973 10 15 8.141949 12000
   1916 10 15 8.064977 10 15 8.151818 12000
   1917 10 15 8.074972 10 15 8.161706 12000
   1918 10 15 8.084974 10 15 8.171601 12000
   1919 10 15 8.094974 10 15 8.181649 12000
   1920 10 15 8.104972 10 15 8.191401 12000
   1921 10 15 8.114973 10 15 8.201301 12000
   1922 10 15 8.124919 10 15 8.211204 12000
   1923 10 15 8.134976 10 15 8.221071 12000
   1924 10 15 8.144971 10 15 8.230966 12000
   1925 10 15 8.154973 10 15 8.241092 12000
   1926 10 15 8.164972 10 15 8.250754 12000
   1927 10 15 8.174972 10 15 8.260668 12000
   1928 10 15 8.184972 10 15 8.270552 12000
   1929 10 15 8.194974 10 15 8.280431 12000
   1930 10 15 8.204973 10 15 8.290321 12000
   1931 10 15 8.214961 10 15 8.300224 12000
   1932 10 15 8.224973 10 15 8.310114 12000
   1933 10 15 8.234946 10 15 8.320009 12000
   1934 10 15 8.244975 10 15 8.329905 12000
   1935 10 15 8.254922 10 15 8.339829 12000
   1936 10 15 8.264972 10 15 8.349693 12000
   1937 10 15 8.274972 10 15 8.359583 12000
   1938 10 15 8.284973 10 15 8.369478 12000
   1939 10 15 8.294973 10 15 8.379371 12000
   1940 10 15 8.304973 10 15 8.389262 12000
   1941 10 15 8.314913 10 15 8.399174 12000
   1942 10 15 8.324975 10 15 8.409062 12000
   1943 10 15 8.334972 10 15 8.418948 12000
   1944 10 15 8.344979 10 15 8.428841 12000
   1945 10 15 8.354974 10 15 8.438739 12000
   1946 10 15 8.364969 10 15 8.448636 12000
   1947 10 15 8.374973 10 15 8.458522 12000
   1948 10 15 8.384973 10 15 8.468424 12000
   1949 10 15 8.394973 10 15 8.478308 12000
   1950 10 15 8.404973 10 15 8.488212 12000
   1951 10 15 8.414972 10 15 8.504030 12000
   1952 10 15 8.424963 10 15 8.513923 12000
   1953 10 15 8.434972 10 15 8.523818 12000
   1954 10 15 8.444964 10 15 8.533747 12000
   1955 10 15 8.454974 10 15 8.543613 12000
   1956 10 15 8.464937 10 15 8.553506 12000
   1957 10 15 8.474973 10 15 8.563392 12000
   1958 10 15 8.484973 10 15 8.573290 12000
   1959 10 15 8.494975 10 15 8.583182 12000
   1960 10 15 8.504972 10 15 8.593080 12000
   1961 10 15 8.514972 10 15 8.602968 12000
   1962 10 15 8.524972 10 15 8.612866 12000
   1963 10 15 8.534974 10 15 8.622761 12000
   1964 10 15 8.544962 10 15 8.632654 12000
   1965 10 15 8.554973 10 15 8.642544 12000
   1966 10 15 8.564939 10 15 8.652440 12000
   1967 10 15 8.574973 10 15 8.662340 12000
   1968 10 15 8.584917 10 15 8.672235 12000
   1969 10 15 8.594972 10 15 8.682133 12000
   1970 10 15 8.604972 10 15 8.692040 12000
   1971 10 15 8.614971 10 15 8.701917 12000
   1972 10 15 8.624973 10 15 8.711817 12000
   1973 10 15 8.634973 10 15 8.721702 12000
   1974 10 15 8.644973 10 15 8.731597 12000
   1975 10 15 8.654973 10 15 8.741488 12000
   1976 10 15 8.664972 10 15 8.751376 12000
   1977 10 15 8.674984 10 15 8.761271 12000
   1978 10 15 8.684974 10 15 8.771171 12000
   1979 10 15 8.694966 10 15 8.781060 12000
   1980 10 15 8.704973 10 15 8.790953 12000
   1981 10 15 8.714971 10 15 8.800850 12000
   1982 10 15 8.724978 10 15 8.810746 12000
   1983 10 15 8.734973 10 15 8.820650 12000
   1984 10 15 8.744972 10 15 8.830536 12000
   1985 10 15 8.754974 10 15 8.840436 12000
   1986 10 15 8.764974 10 15 8.850324 12000
   1987 10 15 8.774950 10 15 8.860217 12000
   1988 10 15 8.784974 10 15 8.870114 12000
   1989 10 15 8.794928 10 15 8.880029 12000
   1990 10 15 8.804973 10 15 8.889905 12000
   1991 10 15 8.814973 10 15 8.899827 12000
   1992 10 15 8.824973 10 15 8.909689 12000
   1993 10 15 8.834974 10 15 8.919579 12000
   1994 10 15 8.844972 10 15 8.929477 12000
   1995 10 15 8.854974 10 15 8.939367 12000
   1996 10 15 8.864974 10 15 8.949272 12000
   1997 10 15 8.874973 10 15 8.959158 12000
   1998 10 15 8.884971 10 15 8.969046 12000
   1999 10 15 8.894977 10 15 8.978941 12000
   2000 10 15 8.904985 10 15 8.988830 12000
   2001 10 15 8.914974 10 15 9.004652 12000
   2002 10 15 8.924958 10 15 9.014547 12000
   2003 10 15 8.934972 10 15 9.024442 12000
   2004 10 15 8.944971 10 15 9.034344 12000
   2005 10 15 8.954973 10 15 9.044230 12000
   2006 10 15 8.964976 10 15 9.054128 12000
   2007 10 15 8.974973 10 15 9.064019 12000
   2008 10 15 8.984973 10 15 9.073911 12000
   2009 10 15 8.994973 10 15 9.083840 12000
   2010 10 15 9.004981 10 15 9.093697 12000
   2011 10 15 9.014972 10 15 9.103598 12000
   2012 10 15 9.024960 10 15 9.113485 12000
   2013 10 15 9.034973 10 15 9.123381 12000
   2014 10 15 9.044973 10 15 9.133285 12000
   2015 10 15 9.054973 10 15 9.143171 12000
   2016 10 15 9.064973 10 15 9.153064 12000
   2017 10 15 9.074972 10 15 9.162964 12000
   2018 10 15 9.084972 10 15 9.172850 12000
   2019 10 15 9.094972 10 15 9.182743 12000
   2020 10 15 9.104950 10 15 9.192671 12000
   2021 10 15 9.114973 10 15 9.202823 12000
   2022 10 15 9.124928 10 15 9.212434 12000
   2023 10 15 9.134973 10 15 9.222329 12000
   2024 10 15 9.144973 10 15 9.232222 12000
   2025 10 15 9.154973 10 15 9.242115 12000
   2026 10 15 9.164974 10 15 9.252024 12000
   2027 10 15 9.174972 10 15 9.261903 12000
   2028 10 15 9.184972 10 15 9.271826 12000
   2029 10 15 9.194979 10 15 9.281682 12000
   2030 10 15 9.204973 10 15 9.291577 12000
   2031 10 15 9.214971 10 15 9.301484 12000
   2032 10 15 9.224973 10 15 9.311363 12000
   2033 10 15 9.234975 10 15 9.321262 12000
   2034 10 15 9.245599 10 15 9.331165 12000
   2035 10 15 9.254956 10 15 9.341060 12000
   2036 10 15 9.264972 10 15 9.350949 12000
   2037 10 15 9.274972 10 15 9.360834 12000
   2038 10 15 9.284971 10 15 9.370732 12000
   2039 10 15 9.294971 10 15 9.380629 12000
   2040 10 15 9.304973 10 15 9.390516 12000
   2041 10 15 9.314971 10 15 9.400417 12000
   2042 10 15 9.324972 10 15 9.410308 12000
   2043 10 15 9.334956 10 15 9.420213 12000
   2044 10 15 9.344972 10 15 9.430106 12000
   2045 10 15 9.354974 10 15 9.439989 12000
   2046 10 15 9.364959 10 15 9.449892 12000
   2047 10 15 9.374950 10 15 9.459828 12000
   2048 10 15 9.384971 10 15 9.469682 12000
   2049 10 15 9.394973 10 15 9.479561 12000
   2050 10 15 9.404973 10 15 9.489451 12000
   2051 10 15 9.414972 10 15 9.505285 12000
   2052 10 15 9.424972 10 15 9.515174 12000
   2053 10 15 9.434972 10 15 9.525074 12000
   2054 10 15 9.444981 10 15 9.534976 12000
   2055 10 15 9.454973 10 15 9.544855 12000
   2056 10 15 9.464969 10 15 9.554745 12000
   2057 10 15 9.474928 10 15 9.564648 12000
   2058 10 15 9.484949 10 15 9.574533 12000
   2059 10 15 9.494975 10 15 9.584427 12000
   2060 10 15 9.504974 10 15 9.594328 12000
   2061 10 15 9.514972 10 15 9.604217 12000
   2062 10 15 9.524978 10 15 9.614115 12000
   2063 10 15 9.534986 10 15 9.624010 12000
   2064 10 15 9.544990 10 15 9.633896 12000
   2065 10 15 9.554973 10 15 9.643829 12000
   2066 10 15 9.564970 10 15 9.653684 12000
   2067 10 15 9.574973 10 15 9.663577 12000
   2068 10 15 9.584948 10 15 9.673483 12000
   2069 10 15 9.594972 10 15 9.683369 12000
   2070 10 15 9.604972 10 15 9.693267 12000
   2071 10 15 9.614971 10 15 9.703172 12000
   2072 10 15 9.624974 10 15 9.713049 12000
   2073 10 15 9.634973 10 15 9.722943 12000
   2074 10 15 9.644971 10 15 9.732836 12000
   2075 10 15 9.654972 10 15 9.742743 12000
   2076 10 15 9.664934 10 15 9.752634 12000
   2077 10 15 9.674972 10 15 9.762518 12000
   2078 10 15 9.684972 10 15 9.772415 12000
   2079 10 15 9.694984 10 15 9.782308 12000
   2080 10 15 9.704973 10 15 9.792201 12000
   2081 10 15 9.714973 10 15 9.802101 12000
   2082 10 15 9.724971 10 15 9.811989 12000
   2083 10 15 9.734980 10 15 9.821882 12000
   2084 10 15 9.744973 10 15 9.831817 12000
   2085 10 15 9.754974 10 15 9.841685 12000
   2086 10 15 9.764974 10 15 9.851573 12000
   2087 10 15 9.774983 10 15 9.861466 12000
   2088 10 15 9.784973 10 15 9.871361 12000
   2089 10 15 9.795446 10 15 9.881247 12000
   2090 10 15 9.804973 10 15 9.891154 12000
   2091 10 15 9.814940 10 15 9.901052 12000
   2092 10 15 9.824973 10 15 9.910942 12000
   2093 10 15 9.834972 10 15 9.920826 12000
   2094 10 15 9.844974 10 15 9.930720 12000
   2095 10 15 9.854972 10 15 9.940626 12000
   2096 10 15 9.864972 10 15 9.950530 12000
   2097 10 15 9.874973 10 15 9.960407 12000
   2098 10 15 9.884973 10 15 9.970297 12000
   2099 10 15 9.894926 10 15 9.980192 12000
   2100 10 15 9.904973 10 15 9.990073 12000
   2101 10 15 9.914975 10 15 10.005924 12000
   2102 10 15 9.924982 10 15 10.015822 12000
   2103 10 15 9.934974 10 15 10.025703 12000
   2104 10 15 9.944971 10 15 10.035589 12000
   2105 10 15 9.954974 10 15 10.045481 12000
   2106 10 15 9.964973 10 15 10.055374 12000
   2107 10 15 9.974973 10 15 10.065272 12000
   2108 10 15 9.984973 10 15 10.075162 12000
   2109 10 15 9.994984 10 15 10.085086 12000
   2110 10 15 10.004972 10 15 10.094962 12000
   2111 10 15 10.014974 10 15 10.104843 12000
   2112 10 15 10.024986 10 15 10.114743 12000
   2113 10 15 10.034973 10 15 10.124639 12000
   2114 10 15 10.044971 10 15 10.134532 12000
   2115 10 15 10.054973 10 15 10.144424 12000
   2116 10 15 10.064973 10 15 10.154313 12000
   2117 10 15 10.074972 10 15 10.164208 12000
   2118 10 15 10.084975 10 15 10.174098 12000
   2119 10 15 10.094972 10 15 10.183996 12000
   2120 10 15 10.104984 10 15 10.193887 12000
   2121 10 15 10.114974 10 15 10.203950 12000
   2122 10 15 10.124957 10 15 10.213689 12000
   2123 10 15 10.134982 10 15 10.223570 12000
   2124 10 15 10.144937 10 15 10.233465 12000
   2125 10 15 10.154973 10 15 10.243368 12000
   2126 10 15 10.164974 10 15 10.253268 12000
   2127 10 15 10.174972 10 15 10.263166 12000
   2128 10 15 10.184972 10 15 10.273059 12000
   2129 10 15 10.194976 10 15 10.282949 12000
   2130 10 15 10.204973 10 15 10.292847 12000
   2131 10 15 10.214973 10 15 10.302737 12000
   2132 10 15 10.224921 10 15 10.312647 12000
   2133 10 15 10.234973 10 15 10.322525 12000
   2134 10 15 10.245048 10 15 10.332418 12000
   2135 10 15 10.254979 10 15 10.342321 12000
   2136 10 15 10.264972 10 15 10.352211 12000
   2137 10 15 10.274972 10 15 10.362102 12000
   2138 10 15 10.284973 10 15 10.371997 12000
   2139 10 15 10.294973 10 15 10.381895 12000
   2140 10 15 10.304973 10 15 10.391821 12000
   2141 10 15 10.314973 10 15 10.401690 12000
   2142 10 15 10.324954 10 15 10.411578 12000
   2143 10 15 10.334984 10 15 10.421468 12000
   2144 10 15 10.344927 10 15 10.431361 12000
   2145 10 15 10.354945 10 15 10.441262 12000
   2146 10 15 10.364976 10 15 10.451159 12000
   2147 10 15 10.374926 10 15 10.461042 12000
   2148 10 15 10.384978 10 15 10.470938 12000
   2149 10 15 10.394971 10 15 10.480836 12000
   2150 10 15 10.404973 10 15 10.490700 12000
   2151 10 15 10.414972 10 15 10.506532 12000
   2152 10 15 10.424972 10 15 10.516424 12000
   2153 10 15 10.434974 10 15 10.526317 12000
   2154 10 15 10.444971 10 15 10.536203 12000
   2155 10 15 10.454976 10 15 10.546108 12000
   2156 10 15 10.464980 10 15 10.556003 12000
   2157 10 15 10.474973 10 15 10.565882 12000
   2158 10 15 10.484977 10 15 10.575813 12000
   2159 10 15 10.494975 10 15 10.585682 12000
   2160 10 15 10.504977 10 15 10.595575 12000
   2161 10 15 10.514974 10 15 10.605468 12000
   2162 10 15 10.524974 10 15 10.615360 12000
   2163 10 15 10.535090 10 15 10.625254 12000
   2164 10 15 10.544973 10 15 10.635158 12000
   2165 10 15 10.554947 10 15 10.645035 12000
   2166 10 15 10.564973 10 15 10.654944 12000
   2167 10 15 10.574973 10 15 10.664832 12000
   2168 10 15 10.584980 10 15 10.674728 12000
   2169 10 15 10.594972 10 15 10.684618 12000
   2170 10 15 10.604972 10 15 10.694516 12000
   2171 10 15 10.614974 10 15 10.704413 12000
   2172 10 15 10.624973 10 15 10.714304 12000
   2173 10 15 10.634971 10 15 10.724190 12000
   2174 10 15 10.644971 10 15 10.734090 12000
   2175 10 15 10.654954 10 15 10.743985 12000
   2176 10 15 10.664970 10 15 10.753873 12000
   2177 10 15 10.674972 10 15 10.763771 12000
   2178 10 15 10.684943 10 15 10.773659 12000
   2179 10 15 10.694972 10 15 10.783552 12000
   2180 10 15 10.704928 10 15 10.793461 12000
   2181 10 15 10.714973 10 15 10.803350 12000
   2182 10 15 10.724973 10 15 10.813238 12000
   2183 10 15 10.735229 10 15 10.823131 12000
   2184 10 15 10.744972 10 15 10.833045 12000
   2185 10 15 10.754972 10 15 10.842945 12000
   2186 10 15 10.764972 10 15 10.852812 12000
   2187 10 15 10.774972 10 15 10.862719 12000
   2188 10 15 10.784973 10 15 10.872602 12000
   2189 10 15 10.794980 10 15 10.882493 12000
   2190 10 15 10.804971 10 15 10.892400 12000
   2191 10 15 10.814972 10 15 10.902281 12000
   2192 10 15 10.824973 10 15 10.912181 12000
   2193 10 15 10.834972 10 15 10.922074 12000
   2194 10 15 10.844972 10 15 10.931978 12000
   2195 10 15 10.854972 10 15 10.941867 12000
   2196 10 15 10.864979 10 15 10.951975 12000
   2197 10 15 10.874973 10 15 10.961648 12000
   2198 10 15 10.884973 10 15 10.971538 12000
   2199 10 15 10.894954 10 15 10.981436 12000
   2200 10 15 10.904972 10 15 10.991338 12000
   2201 10 15 10.914941 10 15 11.007142 12000
   2202 10 15 10.924977 10 15 11.017044 12000
   2203 10 15 10.935352 10 15 11.026939 12000
   2204 10 15 10.944974 10 15 11.036830 12000
   2205 10 15 10.954978 10 15 11.046728 12000
   2206 10 15 10.964973 10 15 11.056618 12000
   2207 10 15 10.974973 10 15 11.066520 12000
   2208 10 15 10.984973 10 15 11.076408 12000
   2209 10 15 10.994973 10 15 11.086320 12000
   2210 10 15 11.004972 10 15 11.096204 12000
   2211 10 15 11.014967 10 15 11.106085 12000
   2212 10 15 11.024972 10 15 11.116004 12000
   2213 10 15 11.034973 10 15 11.125871 12000
   2214 10 15 11.044975 10 15 11.135775 12000
   2215 10 15 11.054971 10 15 11.145673 12000
   2216 10 15 11.064975 10 15 11.155575 12000
   2217 10 15 11.074975 10 15 11.165454 12000
   2218 10 15 11.084974 10 15 11.175349 12000
   2219 10 15 11.094981 10 15 11.185249 12000
   2220 10 15 11.104972 10 15 11.195138 12000
   2221 10 15 11.114943 10 15 11.205007 12000
   2222 10 15 11.124978 10 15 11.214921 12000
   2223 10 15 11.135465 10 15 11.238092 12000
   2224 10 15 11.144968 10 15 11.248008 12000
   2225 10 15 11.154972 10 15 11.257930 12000
   2226 10 15 11.164972 10 15 11.267782 12000
   2227 10 15 11.174974 10 15 11.277665 12000
   2228 10 15 11.184974 10 15 11.287563 12000
   2229 10 15 11.194972 10 15 11.297459 12000
   2230 10 15 11.205016 10 15 11.307351 12000
   2231 10 15 11.214976 10 15 11.317249 12000
   2232 10 15 11.229979 10 15 11.327140 12000
   2233 10 15 11.235896 10 15 11.337035 12000
   2234 10 15 11.244972 10 15 11.346921 12000
   2235 10 15 11.254977 10 15 11.356814 12000
   2236 10 15 11.264974 10 15 11.366716 12000
   2237 10 15 11.274981 10 15 11.376611 12000
   2238 10 15 11.284974 10 15 11.386494 12000
   2239 10 15 11.294983 10 15 11.396397 12000
   2240 10 15 11.304971 10 15 11.406300 12000
   2241 10 15 11.314965 10 15 11.416180 12000
   2242 10 15 11.324973 10 15 11.426325 12000
   2243 10 15 11.335971 10 15 11.435974 12000
   2244 10 15 11.344974 10 15 11.445866 12000
   2245 10 15 11.354972 10 15 11.455769 12000
   2246 10 15 11.364972 10 15 11.465702 12000
   2247 10 15 11.374973 10 15 11.475554 12000
   2248 10 15 11.384973 10 15 11.485440 12000
   2249 10 15 11.394973 10 15 11.495335 12000
   2250 10 15 11.404973 10 15 11.505228 12000
   2251 10 15 11.414939 10 15 11.519645 12000
   2252 10 15 11.424974 10 15 11.529531 12000
   2253 10 15 11.434974 10 15 11.539426 12000
   2254 10 15 11.444978 10 15 11.549315 12000
   2255 10 15 11.454974 10 15 11.559221 12000
   2256 10 15 11.464966 10 15 11.569110 12000
   2257 10 15 11.474973 10 15 11.579067 12000
   2258 10 15 11.484973 10 15 11.588895 12000
   2259 10 15 11.494973 10 15 11.598786 12000
   2260 10 15 11.504974 10 15 11.608686 12000
   2261 10 15 11.514931 10 15 11.618584 12000
   2262 10 15 11.524972 10 15 11.628467 12000
   2263 10 15 11.534973 10 15 11.638360 12000
   2264 10 15 11.544975 10 15 11.648255 12000
   2265 10 15 11.554978 10 15 11.658149 12000
   2266 10 15 11.564973 10 15 11.668055 12000
   2267 10 15 11.574973 10 15 11.677937 12000
   2268 10 15 11.584974 10 15 11.687832 12000
   2269 10 15 11.594974 10 15 11.697742 12000
   2270 10 15 11.604972 10 15 11.707620 12000
   2271 10 15 11.614972 10 15 11.717525 12000
   2272 10 15 11.624980 10 15 11.727413 12000
   2273 10 15 11.634973 10 15 11.737308 12000
   2274 10 15 11.644959 10 15 11.747204 12000
